arm	inchikey	smiles	source	source_id	licence	fetched	mw	clogp	hbd	hba	tpsa	rotb	heavy	total_atoms	rings	frac_csp3	pains	ro5_viol	is_fragment	also_in
screen	UVKZSORBKUEBAZ-UHFFFAOYSA-N	CN1CCN(C(c2ccccc2)c2ccccc2)CC1	chembl_approved	CHEMBL648	CC BY-SA 3.0	2026-09-25	266.39	3.023	0	2	6.48	3	20	42	3	0.333	0	0	0	chembl_approved:CHEMBL1200497
screen	QFGMXJOBTNZHEL-UHFFFAOYSA-N	O=C(O)Cc1ccc2c(c1)C(=O)c1ccccc1CO2	chembl_phase2	CHEMBL33211	CC BY-SA 3.0	2026-09-25	268.27	2.437	1	3	63.6	2	20	32	3	0.125	0	0	1	
screen	LGUDKOQUWIHXOV-UHFFFAOYSA-N	O=C(C1CCCCC1)N1CC(=O)N2CCCc3ccccc3C2C1	chembl_phase2	CHEMBL64979	CC BY-SA 3.0	2026-09-25	326.44	2.925	0	2	40.62	1	24	50	4	0.6	0	0	0	
screen	SMYALUSCZJXWHG-UHFFFAOYSA-N	O=C(c1ccc(F)cc1)C1CCN(CCn2c(=S)[nH]c3ccccc3c2=O)CC1	chembl_phase2	CHEMBL62919	CC BY-SA 3.0	2026-09-25	411.5	3.793	1	4	58.1	5	29	51	4	0.318	0	0	0	
screen	HEYBXKVTQOEUTP-UHFFFAOYSA-N	COc1ccnc(C[S+]([O-])c2nc3cc(OC(F)F)ccc3[n-]2)c1OC	chembl_approved	CHEMBL3989559	CC BY-SA 3.0	2026-09-25	382.37	2.513	0	6	90.63	7	26	40	3	0.25	0	0	0	
screen	OPYFPDBMMYUPME-UHFFFAOYSA-N	COc1ccc(-c2nc(C(F)(F)F)[nH]c2-c2ccc(OC)cc2)cc1	chembl_phase2	CHEMBL430150	CC BY-SA 3.0	2026-09-25	348.32	4.78	1	3	47.14	4	25	40	3	0.167	0	0	0	
screen	NGOHTJBYABHJKF-UHFFFAOYSA-O	CCN(CC)CC[n+]1ccc2c(C)c3[nH]c4ccc(O)cc4c3c(C)c2c1	chembl_phase2	CHEMBL68332	CC BY-SA 3.0	2026-09-25	362.5	4.426	2	2	43.14	5	27	55	4	0.348	0	0	0	chembl_phase2:CHEMBL197585
screen	PLDUPXSUYLZYBN-UHFFFAOYSA-N	OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1	chembl_approved	CHEMBL726	CC BY-SA 3.0	2026-09-25	437.53	4.308	1	5	29.95	6	30	56	4	0.455	0	0	0	chembl_approved:CHEMBL1448187
screen	NGOGFTYYXHNFQH-UHFFFAOYSA-N	O=S(=O)(c1cccc2cnccc12)N1CCCNCC1	chembl_phase2	CHEMBL541388	CC BY-SA 3.0	2026-09-25	291.38	1.219	1	4	62.3	2	20	37	3	0.357	0	0	0	chembl_phase3:CHEMBL38380
screen	MEZZCSHVIGVWFI-UHFFFAOYSA-N	COc1ccc(C(=O)c2ccccc2O)c(O)c1	chembl_phase2	CHEMBL1326877	CC BY-SA 3.0	2026-09-25	244.25	2.337	2	4	66.76	3	18	30	2	0.071	0	0	0	
screen	CSNKNIWBSXUJRO-UHFFFAOYSA-N	COc1cc2nc(CCN3CCN(c4ccccc4OC)CC3)[nH]c(=O)c2cc1OC	chembl_phase2	CHEMBL2107079	CC BY-SA 3.0	2026-09-25	424.5	2.314	1	7	79.92	7	31	59	4	0.391	0	0	0	
screen	LJNFYMMXCXGFCP-LLVKDONJSA-N	CO[C@]1(c2cccc(F)c2F)CCNC1	chembl_phase2	CHEMBL5095193	CC BY-SA 3.0	2026-09-25	213.23	1.8	1	2	21.26	2	15	28	2	0.455	0	0	1	
screen	GBEUKTWTUSPHEE-JWJWXJQQSA-N	CN1C(=O)C(F)=C[C@]2(C)[C@H]3CC[C@]4(C)[C@@H](C(=O)NCc5nc6cccnc6[nH]5)CC[C@H]4[C@@H]3CC[C@@H]12	chembl_phase2	CHEMBL3221237	CC BY-SA 3.0	2026-09-25	479.6	4.127	2	4	90.98	3	35	69	6	0.63	0	0	0	
screen	LFYBMMHFJIAKFE-PMEKXCSPSA-N	CCC[C@@](C)(O)[C@H]1C[C@@]23C=C[C@]1(OC)[C@@H]1Oc4c(OC(C)=O)ccc5c4[C@@]12CCN(C)[C@@H]3C5	chembl_phase2	CHEMBL3989451	CC BY-SA 3.0	2026-09-25	453.58	3.383	1	6	68.23	5	33	68	7	0.667	0	0	0	
screen	FKKUMFTYSTZUJG-UHFFFAOYSA-N	Nc1ccc(S(=O)(=O)c2ccc(NCC(=O)O)cc2)cc1	chembl_phase2	CHEMBL48396	CC BY-SA 3.0	2026-09-25	306.34	1.598	3	5	109.49	5	21	35	2	0.071	0	0	0	
screen	JKDGKIBAOAFRPJ-ZBINZKHDSA-N	CC[C@@H]1[C@H](F)C(=O)N[C@@H]1COc1nccc2cc(C(N)=O)c(OC)cc12	chembl_phase2	CHEMBL4081711	CC BY-SA 3.0	2026-09-25	361.37	1.584	2	5	103.54	6	26	46	3	0.389	0	0	0	
screen	HAHOPPGVHWVBRR-UHFFFAOYSA-N	NC1=NCC(c2ccc(Cl)cc2)O1	chembl_phase2	CHEMBL2104179	CC BY-SA 3.0	2026-09-25	196.64	1.726	1	3	47.61	1	13	22	2	0.222	0	0	1	
screen	JZCPYUJPEARBJL-UHFFFAOYSA-N	Cc1c(C(=O)NN2CCCCC2)nn(-c2ccc(Cl)cc2Cl)c1-c1ccc(Cl)cc1	chembl_approved	CHEMBL111	CC BY-SA 3.0	2026-09-25	463.8	5.939	1	3	50.16	4	30	51	4	0.273	0	1	0	
screen	WIQRCHMSJFFONW-HNNXBMFYSA-N	NCC[C@H](Oc1ccc(C(F)(F)F)cc1)c1ccccc1	chembl_phase2	CHEMBL465123	CC BY-SA 3.0	2026-09-25	295.3	4.174	1	2	35.25	5	21	37	2	0.25	0	0	0	
screen	ILTWRLHXJMWZHP-UHFFFAOYSA-N	N#CCNC(=O)CNc1ccc(C(=O)O)cc1	chembl_phase1	CHEMBL4802134	CC BY-SA 3.0	2026-09-25	233.23	0.436	3	4	102.22	5	17	28	1	0.182	0	0	0	
screen	WEAJZXNPAWBCOA-INIZCTEOSA-N	COc1ccc(CNc2nc(N3CCC[C@H]3CO)ncc2C(=O)NCc2ncccn2)cc1Cl	chembl_approved	CHEMBL1963681	CC BY-SA 3.0	2026-09-25	483.96	2.432	3	9	125.39	9	34	60	4	0.348	0	0	0	
screen	CTNPALGJUAXMMC-PMFHANACSA-N	Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NC[C@H](O)CN1CCOCC1	chembl_phase2	CHEMBL1721885	CC BY-SA 3.0	2026-09-25	442.49	1.686	4	5	106.69	6	32	59	4	0.391	0	0	0	
screen	GVVUZBSCYAVFTI-IYARVYRRSA-N	O=c1[nH]c(=O)c(Cc2cccc(C(F)(F)F)c2)c([C@H]2CC[C@H](c3ccccc3)CC2)[nH]1	chembl_phase2	CHEMBL4297602	CC BY-SA 3.0	2026-09-25	428.45	5.114	2	2	65.72	4	31	54	4	0.333	0	1	0	
screen	WKDACQVEJIVHMZ-UHFFFAOYSA-N	CCS(=O)(=O)c1cccc(-c2cc(C(=O)NC3CCN(C)CC3)c(C)c3[nH]c4ncc(C)cc4c23)c1	chembl_phase1	CHEMBL3544932	CC BY-SA 3.0	2026-09-25	504.66	4.618	2	5	95.16	5	36	68	5	0.357	0	1	0	
screen	LJTSIMVOOOLKOL-FNRDIUJOSA-N	COC1=C(OC)[C@H](O)[C@H](C/C=C(\C)CC/C=C(\C)CCC=C(C)C)[C@@H](C)C1=O	chembl_phase2	CHEMBL3235620	CC BY-SA 3.0	2026-09-25	390.56	5.496	1	4	55.76	10	28	66	1	0.625	0	1	0	
screen	RXZTWBVFHQLTBU-UHFFFAOYSA-N	CC(C(=O)O)c1ccc(Oc2nccs2)cc1	chembl_phase2	CHEMBL2107544	CC BY-SA 3.0	2026-09-25	249.29	3.124	1	4	59.42	4	17	28	2	0.167	0	0	0	
screen	WXFIGDLSSYIKKV-RCOVLWMOSA-N	C[C@H](N)[C@H](O)c1cccc(O)c1	chembl_approved	CHEMBL1201319	CC BY-SA 3.0	2026-09-25	167.21	0.773	3	3	66.48	2	12	25	1	0.333	0	0	1	chembl_approved:CHEMBL2062262
screen	IBDYYOQKQCCSDP-QFIPXVFZSA-N	CCC[C@H](Oc1cc(C)c(-n2cc(C(F)(F)F)cn2)c(C)c1)c1ccc(C(=O)NCCC(=O)O)cc1	chembl_phase2	CHEMBL2381848	CC BY-SA 3.0	2026-09-25	503.52	5.633	2	4	93.45	10	36	64	3	0.346	0	2	0	
screen	IZOYMGQQVNAMHS-UHFFFAOYSA-N	COc1nsnc1NS(=O)(=O)c1ccc(N)cc1	chembl_phase2	CHEMBL2105398	CC BY-SA 3.0	2026-09-25	286.34	0.93	2	7	107.2	4	18	28	2	0.111	0	0	0	
screen	NVPXUFQLKWKBHK-UHFFFAOYSA-N	CC(C)OC(=O)COc1cccc(CN(Cc2ccc(-n3cccn3)cc2)S(=O)(=O)c2cccnc2)c1	chembl_phase2	CHEMBL2105692	CC BY-SA 3.0	2026-09-25	520.61	3.989	0	7	103.62	11	37	65	4	0.222	0	1	0	
screen	CATMPQFFVNKDEY-YPMHNXCESA-N	N[C@H](CCC(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)O)C(=O)O	chembl_phase2	CHEMBL2103812	CC BY-SA 3.0	2026-09-25	333.34	0.472	5	4	145.51	8	24	43	2	0.312	0	0	0	
screen	NOOLISFMXDJSKH-KXUCPTDWSA-N	CC(C)[C@@H]1CC[C@@H](C)C[C@H]1O	chembl_phase3	CHEMBL470670	CC BY-SA 3.0	2026-09-25	156.27	2.44	1	1	20.23	1	11	31	1	1.0	0	0	1	
screen	DBOUGBAQLIXZLV-UHFFFAOYSA-N	CCN(CC)CCCN1c2ccccc2Sc2ccc(Cl)cc21	chembl_phase2	CHEMBL52125	CC BY-SA 3.0	2026-09-25	346.93	5.675	0	3	6.48	6	23	46	3	0.368	0	1	0	
decoy	DYGIPCPWPHKLMC-UHFFFAOYSA-N	CCOC(=O)C1=C(C)NC(C)=C(C(=O)OCC)C1c1cccnc1SC	chembl_phase2	CHEMBL2106863	CC BY-SA 3.0	2026-09-25	376.48	3.165	1	7	77.52	6	26	50	2	0.421	0	0	0	
decoy	UJCARUGFZOJPMI-UHFFFAOYSA-N	COc1cc(C)cc(C)c1NC(=O)CCN1CCCCC1C	chembl_phase2	CHEMBL2104555	CC BY-SA 3.0	2026-09-25	304.43	3.515	1	3	41.57	5	22	50	2	0.611	0	0	0	
decoy	SBDNJUWAMKYJOX-UHFFFAOYSA-M	Cc1ccc(Cl)c(Nc2ccccc2C(=O)[O-])c1Cl	chembl_approved	CHEMBL1562610	CC BY-SA 3.0	2026-09-25	295.14	3.409	1	3	52.16	3	19	29	2	0.071	0	0	0	
decoy	ILORKHQGIMGDFN-UHFFFAOYSA-N	CCC1(CC)C(=O)NC(=O)N(c2ccccc2)C1=O	chembl_phase2	CHEMBL93218	CC BY-SA 3.0	2026-09-25	260.29	2.076	1	3	66.48	3	19	35	2	0.357	0	0	1	
decoy	NEFZSDAFBFJUNW-UHFFFAOYSA-N	C[N+]1(C)CCC(OC(=O)C(O)(c2ccccc2)C2CCCCC2)C1	chembl_phase2	CHEMBL2105055	CC BY-SA 3.0	2026-09-25	332.46	2.846	1	3	46.53	4	24	54	3	0.65	0	0	0	chembl_phase2:CHEMBL2110685
decoy	AFDPFLDWOXXHQM-NRFANRHFSA-N	O=C(CCc1ccc(CN[C@H](C(=O)OC2CCCC2)C2CCCCC2)cn1)NO	chembl_phase2	CHEMBL4297494	CC BY-SA 3.0	2026-09-25	403.52	3.044	3	6	100.55	9	29	62	3	0.682	0	0	0	
decoy	ODGXXYXJORZPHE-ZIAGYGMSSA-N	NCc1cc(Oc2cccc(C(=O)N3C[C@@H](O)[C@H](F)C3)c2)nc(C(F)(F)F)c1	chembl_phase2	CHEMBL4116649	CC BY-SA 3.0	2026-09-25	399.34	2.506	2	5	88.68	4	28	45	3	0.333	0	0	0	
decoy	AXWZZEWIGNYBGA-UHFFFAOYSA-N	C[N+]1(CC2COC(c3ccccc3)(C3CCCCC3)O2)CCCCC1	chembl_phase2	CHEMBL1725250	CC BY-SA 3.0	2026-09-25	344.52	4.466	0	2	18.46	4	25	59	4	0.727	0	0	0	chembl_phase2:CHEMBL2107009
decoy	IWSXBCZCPVUWHT-VIFKTUCRSA-N	CC(=O)O[C@]1(C(C)=O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3[C@@H](C)C[C@@]21C	chembl_phase2	CHEMBL2104744	CC BY-SA 3.0	2026-09-25	372.51	4.265	0	4	60.44	2	27	59	4	0.783	0	0	0	
decoy	WRBFPGYDKJBYBI-LGNYVVAJSA-N	CN(C)C(=O)[C@H]1C[C@@H]1c1ccc(-c2ncn([11CH3])c2Sc2ccc(Cl)cn2)cc1	chembl_phase1	CHEMBL2386714	CC BY-SA 3.0	2026-09-25	411.95	4.478	0	4	51.02	5	28	49	4	0.286	0	0	0	
decoy	RCIMBBZXSXFZBV-UHFFFAOYSA-N	CCn1cc(C(=O)O)c(=O)c2cnc(N3CCCC3)nc21	chembl_phase2	CHEMBL311350	CC BY-SA 3.0	2026-09-25	288.31	1.11	1	5	88.32	3	21	37	3	0.429	0	0	0	
decoy	TYGVJQQISVEFSH-UHFFFAOYSA-N	O=C1C(N2CCCCC2)CCN1c1ccccc1	chembl_phase2	CHEMBL2105856	CC BY-SA 3.0	2026-09-25	244.34	2.278	0	2	23.55	2	18	38	3	0.533	0	0	1	
decoy	YJGVMLPVUAXIQN-XVVDYKMHSA-N	COc1cc([C@@H]2c3cc4c(cc3[C@H](O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1OC	chembl_approved	CHEMBL61	CC BY-SA 3.0	2026-09-25	414.41	2.409	1	8	92.68	4	30	52	5	0.409	0	0	0	
decoy	WCEFMBSFXJUREW-LIJGXYGRSA-N	NC[C@@]1(CC(=O)O)[C@@H]2CC[C@H]3C[C@@H]2[C@@H]1C3	chembl_phase3	CHEMBL5314958	CC BY-SA 3.0	2026-09-25	209.29	1.472	2	2	63.32	3	15	34	3	0.917	0	0	1	
decoy	GLNWREBYRLDPQP-MHZLTWQESA-N	O=C(CCCCCCC(=O)Nc1ccc(CN[C@H](C(=O)OC2CCCC2)c2ccccc2)cc1)NO	chembl_phase2	CHEMBL4297582	CC BY-SA 3.0	2026-09-25	495.62	4.788	4	6	116.76	14	36	73	3	0.464	0	0	0	
decoy	VRBKIVRKKCLPHA-UHFFFAOYSA-N	CCc1nn(CCCN2CCN(c3cccc(Cl)c3)CC2)c(=O)n1CCOc1ccccc1	chembl_approved	CHEMBL623	CC BY-SA 3.0	2026-09-25	470.02	3.552	0	5	55.53	10	33	65	4	0.44	0	0	0	chembl_approved:CHEMBL1200492
decoy	LZFZMUMEGBBDTC-QEJZJMRPSA-N	C[C@H](N[C@@H](CCc1ccccc1)C(=O)O)C(=O)N1CCC[C@H]1C(=O)O	chembl_approved	CHEMBL577	CC BY-SA 3.0	2026-09-25	348.4	1.126	3	4	106.94	8	25	49	2	0.5	0	0	0	chembl_approved:CHEMBL3989406
decoy	WNMJYKCGWZFFKR-UHFFFAOYSA-N	COc1cc2nc(N(C)CCCNC(=O)C3CCCO3)nc(N)c2cc1OC	chembl_approved	CHEMBL709	CC BY-SA 3.0	2026-09-25	389.46	1.351	2	8	111.83	8	28	55	3	0.526	0	0	0	chembl_approved:CHEMBL1723
decoy	HSHNITRMYYLLCV-UHFFFAOYSA-N	Cc1cc(=O)oc2cc(O)ccc12	chembl_phase2	CHEMBL12208	CC BY-SA 3.0	2026-09-25	176.17	1.807	1	3	50.44	0	13	21	2	0.1	0	0	1	
decoy	KVCQTKNUUQOELD-UHFFFAOYSA-N	Cc1ccc2c(Nc3cccc(Cl)c3F)nccc2c1NC(=O)c1csc2c(N)ncnc12	chembl_phase2	CHEMBL3977543	CC BY-SA 3.0	2026-09-25	478.94	5.919	3	7	105.82	4	33	49	5	0.043	0	1	0	
decoy	BNKIWXODDDABSJ-UHFFFAOYSA-N	CCN1CCc2[nH]c3cc(F)c4scc(C)c4c3c2C1	chembl_phase2	CHEMBL2104715	CC BY-SA 3.0	2026-09-25	288.39	4.208	1	2	19.03	1	20	37	4	0.375	0	0	0	
decoy	HJLSLZFTEKNLFI-UHFFFAOYSA-N	CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C	chembl_approved	CHEMBL1220	CC BY-SA 3.0	2026-09-25	247.28	0.534	0	5	95.1	5	16	29	1	0.625	0	0	0	
decoy	XJGXCBHXFWBOTN-UHFFFAOYSA-N	O=C(c1cc(Cc2n[nH]c(=O)c3ccccc23)ccc1F)N1CCn2nc(C(F)(F)F)nc2C1	chembl_phase3	CHEMBL3930624	CC BY-SA 3.0	2026-09-25	472.4	2.919	1	5	96.77	3	34	50	5	0.227	0	0	0	
decoy	BLLNYXOLLAVTRF-UHFFFAOYSA-N	CC(C)(C)OC(=O)NCCN1CC2CN(CCOc3ccc(C#N)cc3F)CC(C1)O2	chembl_phase2	CHEMBL3545169	CC BY-SA 3.0	2026-09-25	434.51	1.986	1	7	87.06	7	31	62	3	0.636	0	0	0	
decoy	AYSBIMSATXNCSF-VFEFFJNBSA-N	CC(=O)OC[C@]12CC[C@H]3[C@@H](CC[C@H]4C[C@@H](N(C)C)CC[C@@]43C)[C@@H]1CC[C@@H]2[C@H](C)OC(C)=O	chembl_phase2	CHEMBL3989877	CC BY-SA 3.0	2026-09-25	447.66	5.07	0	5	55.84	5	32	77	4	0.926	0	1	0	
decoy	BGKSBHPSVMJTFL-IZZNHLLZSA-N	COCCN1C[C@@H](NC(=O)Nc2c(C)c(-c3cnc(C)nc3)nn2-c2ccccc2)[C@H](c2cccc(F)c2)C1	chembl_phase2	CHEMBL5095088	CC BY-SA 3.0	2026-09-25	529.62	4.321	2	6	97.2	8	39	71	5	0.31	0	1	0	
decoy	ZZKWNLZUYAGVOT-UHFFFAOYSA-N	CCN(CC)CCC(=O)N1c2ccccc2Sc2ccc(Cl)cc21	chembl_phase2	CHEMBL290624	CC BY-SA 3.0	2026-09-25	360.91	5.201	0	3	23.55	5	24	45	3	0.316	0	1	0	
decoy	AAQOQKQBGPPFNS-UHFFFAOYSA-N	CC[N+](C)(C)Cc1ccccc1Br	chembl_approved	CHEMBL1095292	CC BY-SA 3.0	2026-09-25	243.17	3.045	0	0	0.0	3	13	30	1	0.455	0	0	0	chembl_approved:CHEMBL1199080
decoy	ZCVAIGPGEINFCX-UHFFFAOYSA-N	N=C(N)NCC1CCCCCCN1	chembl_phase2	CHEMBL2008565	CC BY-SA 3.0	2026-09-25	184.29	0.392	4	2	73.93	2	13	33	1	0.889	0	0	0	
decoy	ALLLQQUASFFEKP-UHFFFAOYSA-N	Cc1cc(C(=O)O)ccc1COc1cc2c(cc1N(CC(C)C)S(=O)(=O)c1nccs1)CCC2	chembl_phase2	CHEMBL3912251	CC BY-SA 3.0	2026-09-25	500.64	5.069	1	6	96.8	9	34	62	4	0.36	0	2	0	
decoy	ZXFRFPSZAKNPQQ-YTWAJWBKSA-N	O=C(O)[C@@H]1C[C@H]2C[C@@H](CCc3nn[nH]n3)CC[C@H]2CN1	chembl_phase2	CHEMBL14935	CC BY-SA 3.0	2026-09-25	279.34	0.611	3	5	103.79	4	20	41	3	0.846	0	0	0	chembl_phase2:CHEMBL3989703
decoy	RKWPZPDLTYBKCL-RVZGXXANSA-N	CO[C@@H]1[C@@H](O)[C@@H](O)[C@H](O[C@@H]2C=C3CC[C@@H]4[C@H](CC[C@]5(C)[C@@H](c6ccc(=O)oc6)CC[C@]45O)[C@@]3(C)CC2)O[C@H]1C	chembl_phase2	CHEMBL2106427	CC BY-SA 3.0	2026-09-25	544.69	3.668	3	8	118.59	4	39	83	6	0.774	0	1	0	
decoy	JPEUYYKTUFRADV-UHFFFAOYSA-M	O=C([O-])C1N=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2NC1=O	chembl_phase2	CHEMBL2104581	CC BY-SA 3.0	2026-09-25	324.27	0.503	1	6	124.73	3	24	34	3	0.062	0	0	0	
decoy	FEJCIXJKPISCJV-UHFFFAOYSA-N	c1ccc2c(c1)cc1n2CCCNC1	chembl_phase2	CHEMBL10758	CC BY-SA 3.0	2026-09-25	186.26	2.135	1	1	16.96	0	14	28	3	0.333	0	0	1	
decoy	ZGLIFVFRIOKQLE-LVZFUZTISA-N	CCCC/N=C(/c1cc(Cl)ccc1O)c1ccccc1Cl	chembl_phase2	CHEMBL2104573	CC BY-SA 3.0	2026-09-25	322.24	5.337	1	2	32.59	5	21	38	2	0.235	0	1	0	
decoy	PQHLRGARXNPFCF-UHFFFAOYSA-N	O=C(Nc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1cc(Cl)ccc1NS(=O)(=O)c1ccc(Cl)s1	chembl_phase2	CHEMBL2107729	CC BY-SA 3.0	2026-09-25	576.51	4.129	2	7	121.88	7	35	54	4	0.19	0	1	0	
decoy	RJCXNCSJGRUWRW-SJKOYZFVSA-N	CN1C[C@H](CN2CC(=O)NC(=O)C2)C=C2c3cccc4[nH]cc(c34)C[C@H]21	chembl_phase2	CHEMBL2104885	CC BY-SA 3.0	2026-09-25	350.42	0.996	2	4	68.44	2	26	48	5	0.4	0	0	0	
decoy	NFXPEHLDVKVVKA-ISTVAULSSA-N	CC(C)C(=O)N1CCC[C@]12CN([C@H](C(N)=O)[C@@H](C)O)C2=O	chembl_phase2	CHEMBL5095189	CC BY-SA 3.0	2026-09-25	297.36	-0.919	2	4	103.94	4	21	44	2	0.786	0	0	0	
decoy	HWGBHCRJGXAGEU-UHFFFAOYSA-N	Cc1cc(=O)[nH]c(=S)[nH]1	chembl_phase2	CHEMBL1330588	CC BY-SA 3.0	2026-09-25	142.18	0.741	2	2	48.65	0	9	15	1	0.2	0	0	1	
decoy	GHASVSINZRGABV-UHFFFAOYSA-N	O=c1[nH]cc(F)c(=O)[nH]1	chembl_approved	CHEMBL185	CC BY-SA 3.0	2026-09-25	130.08	-0.798	2	2	65.72	0	9	12	1	0.0	0	0	1	
decoy	QIBWSQJZKMUZAK-UHFFFAOYSA-N	N#Cc1ccc(Oc2cccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)c2)cc1	chembl_phase1	CHEMBL2063215	CC BY-SA 3.0	2026-09-25	431.8	6.667	2	3	74.15	4	30	43	3	0.048	0	1	0	
decoy	RJFAYQIBOAGBLC-ZEMBQCNESA-N	C[75Se]CC[C@H](N)C(=O)O	chembl_approved	CHEMBL1201054	CC BY-SA 3.0	2026-09-25	192.07	-0.041	2	2	63.32	4	9	20	0	0.8	0	0	1	
decoy	GTOMRUVXHAYDFH-DWXRJYCRSA-N	C[C@H](c1ccc(C#N)cc1)N1CCN(c2ccc(C#N)cc2Cl)[C@H](c2ccc(Cl)cc2)C1	chembl_phase2	CHEMBL2105761	CC BY-SA 3.0	2026-09-25	461.4	6.361	0	4	54.06	4	32	54	4	0.231	0	1	0	
decoy	XMLCDJOGFNNCSF-UHFFFAOYSA-N	COc1cc(C(Nc2ccc(S(N)(=O)=O)cc2)Nc2ccc(S(N)(=O)=O)cc2)ccc1O	chembl_phase2	CHEMBL2104446	CC BY-SA 3.0	2026-09-25	478.55	1.918	5	8	173.84	8	32	54	3	0.1	0	0	0	
decoy	BXZVVICBKDXVGW-NKWVEPMBSA-N	O=c1[nH]cnc2c1ncn2[C@H]1CC[C@@H](CO)O1	chembl_approved	CHEMBL1460	CC BY-SA 3.0	2026-09-25	236.23	-0.211	2	5	93.03	2	17	29	3	0.5	0	0	0	
decoy	ITAMRBIZWGDOHW-UHFFFAOYSA-N	COc1ccc(CCN(C)CCCOc2ccc(S(=O)(=O)c3c(C(C)C)cn4ccccc34)cc2)cc1OC	chembl_phase2	CHEMBL285855	CC BY-SA 3.0	2026-09-25	550.72	5.856	0	6	69.48	13	39	77	4	0.355	0	2	0	
decoy	BWYBBMQLUKXECQ-GIVPXCGWSA-N	CC(C)C[C@H](NC(=O)c1cc2ccccc2o1)C(=O)N[C@H]1CC[C@@H](C)N(S(=O)(=O)c2ccccn2)CC1=O	chembl_phase2	CHEMBL203665	CC BY-SA 3.0	2026-09-25	540.64	2.899	2	7	138.68	8	38	70	4	0.407	0	1	0	
decoy	PGRHEHZIRYNZDV-FUHWJXTLSA-N	C=CC(=O)N[C@H]1CCOC[C@H]1Nc1ncc2cc(-c3c(F)c(OC)cc(OC)c3F)nc(N3CC(C)(OC)C3)c2n1	chembl_phase2	CHEMBL5314522	CC BY-SA 3.0	2026-09-25	570.6	3.084	2	10	119.96	9	41	73	5	0.429	0	1	0	
decoy	WUCQGGOGHZRELS-LSCFUAHRSA-N	Nc1nc(OCCc2ccc(Cl)cc2)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O	chembl_phase2	CHEMBL1950553	CC BY-SA 3.0	2026-09-25	421.84	0.295	4	9	148.77	6	29	49	4	0.389	0	0	0	
decoy	QLLGKCJUPWYJON-HLTSFMKQSA-N	Nc1ccn([C@@H]2C(F)=C(CO)[C@@H](O)[C@H]2O)c(=O)n1	chembl_phase1	CHEMBL2064455	CC BY-SA 3.0	2026-09-25	257.22	-1.682	4	6	121.6	2	18	30	2	0.4	0	0	0	
decoy	WRUUGTRCQOWXEG-UHFFFAOYSA-N	NCCC(O)(P(=O)(O)O)P(=O)(O)O	chembl_approved	CHEMBL834	CC BY-SA 3.0	2026-09-25	235.07	-1.663	6	4	161.31	4	13	24	0	1.0	0	1	0	
decoy	RPVDFHPBGBMWID-UHFFFAOYSA-N	Cn1cc(C(=O)O)c2ccc(N3CCC(OCc4c(-c5c(Cl)cccc5Cl)noc4C4CC4)CC3)cc21	chembl_phase2	CHEMBL3746388	CC BY-SA 3.0	2026-09-25	540.45	6.901	1	5	80.73	7	37	64	6	0.357	0	2	0	
decoy	LNMRSSIMGCDUTP-UHFFFAOYSA-N	Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)NCc2cc(F)ccc2Oc2ccc3c(cnn3CCO)c2)cc1	chembl_phase2	CHEMBL3991932	CC BY-SA 3.0	2026-09-25	556.64	6.073	3	5	106.23	8	41	74	5	0.258	0	2	0	
decoy	JMPOIZCOJJMTHI-UHFFFAOYSA-M	O=C(CCn1cnc2c(=O)[nH]cnc21)Nc1ccc(C(=O)[O-])cc1	chembl_phase2	CHEMBL2146108	CC BY-SA 3.0	2026-09-25	326.29	-0.488	2	6	132.8	5	24	36	3	0.133	0	0	0	
decoy	QIGBRXMKCJKVMJ-UHFFFAOYSA-N	Oc1ccc(O)cc1	chembl_approved	CHEMBL537	CC BY-SA 3.0	2026-09-25	110.11	1.098	2	2	40.46	0	8	14	1	0.0	0	0	1	
decoy	YVPXVXANRNDGTA-WDYNHAJCSA-N	COc1ccc2cc1Oc1ccc(cc1)C[C@H]1c3c(cc4c(c3Oc3cc5c(cc3OC)CCN(C)[C@@H]5C2)OCO4)CCN1C	chembl_phase2	CHEMBL449782	CC BY-SA 3.0	2026-09-25	606.72	6.874	0	8	61.86	2	45	83	9	0.351	0	2	0	
decoy	OEKXCVYZBVOWBR-BQYQJAHWSA-N	Cn1cc(NC(=O)c2cc(NC(=O)c3ccc(/C=C/c4cnc5ccccc5c4)cc3)cn2C)cc1C(=O)NCCN1CCOCC1	chembl_phase2	CHEMBL236345	CC BY-SA 3.0	2026-09-25	631.74	4.649	3	6	122.52	10	47	84	6	0.222	0	1	0	
