inchikey	smiles	source	source_id	licence	fetched	mw	clogp	hbd	hba	tpsa	rotb	heavy	total_atoms	rings	frac_csp3	pains	ro5_viol	is_fragment	also_in
GCFBRXLSHGKWDP-XCGNWRKASA-N	CCN1CCN(C(=O)N[C@@H](C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CS[C@H]23)c2ccc(O)cc2)C(=O)C1=O	chembl_approved	CHEMBL507674	CC BY-SA 3.0	2026-09-25	645.68	-1.112	4	12	220.26	9	44	71	5	0.4	0	2	0	
GCKFUYQCUCGESZ-BPIQYHPVSA-N	C#C[C@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@@H]4[C@H]3C(=C)C[C@@]21CC	chembl_approved	CHEMBL1531	CC BY-SA 3.0	2026-09-25	324.46	4.049	1	2	37.3	1	24	52	4	0.682	0	0	0	
GCKMFJBGXUYNAG-HLXURNFRSA-N	C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2CC[C@@]2(C)[C@H]1CC[C@]2(C)O	chembl_approved	CHEMBL1395	CC BY-SA 3.0	2026-09-25	302.46	4.269	1	2	37.3	0	22	52	4	0.85	0	0	0	
GCQYYIHYQMVWLT-HQNLTJAPSA-N	O=c1[nH]c(=O)n([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)cc1/C=C/Br	chembl_approved	CHEMBL70046	CC BY-SA 3.0	2026-09-25	349.14	-1.486	4	6	124.78	3	20	33	2	0.455	0	0	0	
GDFGTRDCCWFXTG-UHFFFAOYSA-N	CCCN1CC(NS(=O)(=O)N(CC)CC)CC2Cc3c(O)cccc3CC21	chembl_approved	CHEMBL2218861	CC BY-SA 3.0	2026-09-25	395.57	2.136	2	4	72.88	7	27	60	3	0.7	0	0	0	
GDLBFKVLRPITMI-UHFFFAOYSA-N	CC1=Nc2ccc(Cl)cc2S(=O)(=O)N1	chembl_approved	CHEMBL181	CC BY-SA 3.0	2026-09-25	230.68	1.682	1	3	58.53	0	14	21	2	0.125	0	0	1	
GDLIGKIOYRNHDA-UHFFFAOYSA-N	CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21	chembl_approved	CHEMBL415	CC BY-SA 3.0	2026-09-25	314.86	4.528	0	2	6.48	4	22	45	3	0.368	0	0	0	chembl_approved:CHEMBL1200710
GECBBEABIDMGGL-UHFFFAOYSA-N	CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(=O)CC21	chembl_approved	CHEMBL2218896	CC BY-SA 3.0	2026-09-25	372.55	6.264	1	3	46.53	6	27	63	3	0.708	0	1	0	
GECHUMIMRBOMGK-UHFFFAOYSA-N	Nc1ccc(S(=O)(=O)Nc2ccccn2)cc1	chembl_approved	CHEMBL700	CC BY-SA 3.0	2026-09-25	249.3	1.465	2	4	85.08	3	17	28	2	0.0	0	0	0	
GEFQWZLICWMTKF-CDUCUWFYSA-N	C[C@H](N)[C@H](O)c1ccc(O)c(O)c1	chembl_approved	CHEMBL677	CC BY-SA 3.0	2026-09-25	183.21	0.478	4	4	86.71	2	13	26	1	0.333	1	0	0	
GEJDGVNQKABXKG-CFKGEZKQSA-N	COc1cc2c(cc1OC)[C@H]1C[C@@H](OC(=O)[C@@H](N)C(C)C)[C@H](CC(C)C)CN1CC2	chembl_approved	CHEMBL2364639	CC BY-SA 3.0	2026-09-25	418.58	3.564	1	6	74.02	7	30	68	3	0.708	0	0	0	chembl_approved:CHEMBL3707248
GETAAWDSFUCLBS-SJPDSGJFSA-N	[18F]c1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1	chembl_approved	CHEMBL3545253	CC BY-SA 3.0	2026-09-25	262.28	3.917	1	2	41.57	1	20	30	4	0.0	0	0	0	
GETAAWDSFUCLBS-UHFFFAOYSA-N	Fc1ccc(-c2ccc3c(c2)[nH]c2ccncc23)cn1	chembl_approved	CHEMBL3546271	CC BY-SA 3.0	2026-09-25	263.28	3.917	1	2	41.57	1	20	30	4	0.0	0	0	0	
GFBKORZTTCHDGY-UWVJOHFNSA-N	CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1	chembl_approved	CHEMBL1201	CC BY-SA 3.0	2026-09-25	443.64	3.471	0	5	43.86	5	30	59	4	0.391	1	0	0	chembl_approved:CHEMBL3989824
GFHAXPJGXSQLPT-VIFPVBQESA-N	NC(=O)O[C@@H](Cn1ncnn1)c1ccccc1Cl	chembl_approved	CHEMBL3989949	CC BY-SA 3.0	2026-09-25	267.68	1.163	1	5	95.92	4	18	28	2	0.2	0	0	0	
GFNANZIMVAIWHM-OBYCQNJPSA-N	C[C@]12C=CC(=O)C=C1CC[C@H]1[C@@H]3C[C@@H](O)[C@](O)(C(=O)CO)[C@@]3(C)C[C@H](O)[C@@]12F	chembl_approved	CHEMBL1451	CC BY-SA 3.0	2026-09-25	394.44	0.62	4	6	115.06	2	28	55	4	0.714	0	0	0	
GFRUPHOKLBPHTQ-UHFFFAOYSA-N	CC[N+](C)(CC)CCOC(=O)C(O)(c1ccccc1)C1CCCCC1	chembl_approved	CHEMBL1200906	CC BY-SA 3.0	2026-09-25	348.51	3.484	1	3	46.53	8	25	59	2	0.667	0	0	0	chembl_approved:CHEMBL1201286
GGCSSNBKKAUURC-UHFFFAOYSA-N	CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1	chembl_approved	CHEMBL658	CC BY-SA 3.0	2026-09-25	386.56	4.215	0	4	32.78	8	27	57	3	0.5	0	0	0	chembl_approved:CHEMBL1201163
GGGDNPWHMNJRFN-UHFFFAOYSA-M	CC(=O)Nc1c(I)c(C(=O)[O-])c(I)c(N(C)C(C)=O)c1I	chembl_approved	CHEMBL1200423	CC BY-SA 3.0	2026-09-25	626.93	1.805	1	4	89.54	3	21	31	1	0.25	0	1	0	chembl_approved:CHEMBL2068723;chembl_approved:CHEMBL2364738
GGGDNPWHMNJRFN-UHFFFAOYSA-N	CC(=O)Nc1c(I)c(C(=O)O)c(I)c(N(C)C(C)=O)c1I	chembl_approved	CHEMBL1736	CC BY-SA 3.0	2026-09-25	627.94	3.14	2	3	86.71	3	21	32	1	0.25	0	1	0	chembl_approved:CHEMBL1200353
GGQJXCQBBONZFX-IWVLMIASSA-N	C=C1c2c(Cl)ccc(O)c2C(=O)C2=C(O)[C@]3(O)C(=O)C(C(N)=O)=C(O)[C@@H](N(C)C)[C@@H]3[C@@H](O)[C@H]12	chembl_approved	CHEMBL261772	CC BY-SA 3.0	2026-09-25	476.87	0.216	6	9	181.62	2	33	54	4	0.318	0	1	0	
GGXICVAJURFBLW-CEYXHVGTSA-N	CC(C)OC(=O)CCC/C=C\C[C@@H]1[C@@H](CC[C@@H](O)CCc2ccccc2)[C@H](O)C[C@@H]1O	chembl_approved	CHEMBL1051	CC BY-SA 3.0	2026-09-25	432.6	4.186	3	5	86.99	13	31	71	2	0.654	0	0	0	
GGXKWVWZWMLJEH-UHFFFAOYSA-N	CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O	chembl_approved	CHEMBL880	CC BY-SA 3.0	2026-09-25	321.34	0.541	1	8	122.22	7	23	42	2	0.5	0	0	0	
GHASVSINZRGABV-UHFFFAOYSA-N	O=c1[nH]cc(F)c(=O)[nH]1	chembl_approved	CHEMBL185	CC BY-SA 3.0	2026-09-25	130.08	-0.798	2	2	65.72	0	9	12	1	0.0	0	0	1	
GHOKWGTUZJEAQD-ZETCQYMHSA-N	CC(C)(CO)[C@@H](O)C(=O)NCCC(=O)O	chembl_approved	CHEMBL1594	CC BY-SA 3.0	2026-09-25	219.24	-1.043	4	4	106.86	6	15	32	0	0.778	0	0	0	
GHOSNRCGJFBJIB-UHFFFAOYSA-N	CCOc1nc2cccc(C(=O)OC(C)OC(=O)OC3CCCCC3)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1	chembl_approved	CHEMBL1014	CC BY-SA 3.0	2026-09-25	610.67	6.319	1	10	143.34	10	45	79	6	0.333	0	2	0	
GHXZTYHSJHQHIJ-UHFFFAOYSA-N	N=C(NCCCCCCNC(=N)NC(=N)Nc1ccc(Cl)cc1)NC(=N)Nc1ccc(Cl)cc1	chembl_approved	CHEMBL790	CC BY-SA 3.0	2026-09-25	505.46	4.175	10	4	167.58	9	34	64	2	0.273	0	2	0	chembl_approved:CHEMBL4297088
GIIZNNXWQWCKIB-UHFFFAOYSA-N	OCc1cc(C(O)CNCCCCCCOCCCCc2ccccc2)ccc1O	chembl_approved	CHEMBL1263	CC BY-SA 3.0	2026-09-25	415.57	4.107	4	5	81.95	16	30	67	2	0.52	0	0	0	chembl_approved:CHEMBL1082607
GIJXKZJWITVLHI-PMOLBWCYSA-N	CN1[C@@H]2CC[C@H]1C[C@@H](OC(c1ccccc1)c1ccccc1)C2	chembl_approved	CHEMBL1200383	CC BY-SA 3.0	2026-09-25	307.44	4.418	0	2	12.47	4	23	48	4	0.429	0	0	0	chembl_approved:CHEMBL1201203
GIKNHHRFLCDOEU-UHFFFAOYSA-N	CC(N)Cc1ccc(O)cc1	chembl_approved	CHEMBL1546	CC BY-SA 3.0	2026-09-25	151.21	1.282	2	2	46.25	2	11	24	1	0.333	0	0	1	chembl_approved:CHEMBL1200705
GIUYCYHIANZCFB-FJFJXFQQSA-N	Nc1nc(F)nc2c1ncn2[C@@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@@H]1O	chembl_approved	CHEMBL1096882	CC BY-SA 3.0	2026-09-25	365.21	-1.724	5	9	186.07	4	24	37	3	0.5	0	0	0	
GJJFMKBJSRMPLA-DZGCQCFKSA-N	CCN(CC)C(=O)[C@@]1(c2ccccc2)C[C@H]1CN	chembl_approved	CHEMBL99946	CC BY-SA 3.0	2026-09-25	246.35	1.771	1	2	46.33	5	18	40	2	0.533	0	0	1	chembl_approved:CHEMBL2105732
GJJFMKBJSRMPLA-UHFFFAOYSA-N	CCN(CC)C(=O)C1(c2ccccc2)CC1CN	chembl_approved	CHEMBL259209	CC BY-SA 3.0	2026-09-25	246.35	1.771	1	2	46.33	5	18	40	2	0.533	0	0	1	chembl_approved:CHEMBL4297064
GJPICJJJRGTNOD-UHFFFAOYSA-N	COc1ccccc1Oc1c(NS(=O)(=O)c2ccc(C(C)(C)C)cc2)nc(-c2ncccn2)nc1OCCO	chembl_approved	CHEMBL957	CC BY-SA 3.0	2026-09-25	551.63	4.204	2	10	145.65	10	39	68	4	0.259	0	1	0	
GJQPMPFPNINLKP-UHFFFAOYSA-N	NS(=O)(=O)c1cc(Cl)c(Cl)c(S(N)(=O)=O)c1	chembl_approved	CHEMBL17	CC BY-SA 3.0	2026-09-25	305.16	0.288	2	4	120.32	2	16	22	1	0.0	0	0	0	
GJSURZIOUXUGAL-UHFFFAOYSA-N	Clc1cccc(Cl)c1NC1=NCCN1	chembl_approved	CHEMBL134	CC BY-SA 3.0	2026-09-25	230.1	2.364	2	3	36.42	1	14	23	2	0.222	0	0	1	chembl_approved:CHEMBL1705
GKCBAIGFKIBETG-UHFFFAOYSA-N	CCCCNc1ccc(C(=O)OCCN(C)C)cc1	chembl_approved	CHEMBL698	CC BY-SA 3.0	2026-09-25	264.37	2.617	1	4	41.57	8	19	43	1	0.533	0	0	0	chembl_approved:CHEMBL1255654
GKDRMWXFWHEQQT-UHFFFAOYSA-L	COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)([O-])[O-])C(=O)C(C)(C)O4)n2)cc(OC)c1OC	chembl_approved	CHEMBL3989516	CC BY-SA 3.0	2026-09-25	578.45	1.83	2	14	192.38	10	40	64	4	0.304	0	2	0	
GKDRMWXFWHEQQT-UHFFFAOYSA-N	COc1cc(Nc2ncc(F)c(Nc3ccc4c(n3)N(COP(=O)(O)O)C(=O)C(C)(C)O4)n2)cc(OC)c1OC	chembl_approved	CHEMBL2103830	CC BY-SA 3.0	2026-09-25	580.47	3.095	4	12	186.72	10	40	66	4	0.304	0	2	0	
GKHIVNAUVKXIIY-UHFFFAOYSA-N	CC(C)NC(=O)COc1cccc(-c2nc(Nc3ccc4[nH]ncc4c3)c3ccccc3n2)c1	chembl_approved	CHEMBL2005186	CC BY-SA 3.0	2026-09-25	452.52	4.82	3	6	104.82	7	34	58	5	0.154	0	0	0	chembl_approved:CHEMBL4802130
GKIRPKYJQBWNGO-UHFFFAOYSA-N	CCN(CC)CCOc1ccc(C(=C(Cl)c2ccccc2)c2ccccc2)cc1	chembl_approved	CHEMBL2355051	CC BY-SA 3.0	2026-09-25	405.97	6.563	0	2	12.47	9	29	57	3	0.231	0	1	0	chembl_approved:CHEMBL3185958
GKNPSSNBBWDAGH-UHFFFAOYSA-N	C[N+]1(C)CCCC(OC(=O)C(O)(c2ccccc2)c2ccccc2)C1	chembl_approved	CHEMBL524004	CC BY-SA 3.0	2026-09-25	340.44	2.705	1	3	46.53	4	25	51	3	0.381	0	0	0	chembl_approved:CHEMBL1724
GKTWGGQPFAXNFI-HNNXBMFYSA-N	COC(=O)[C@H](c1ccccc1Cl)N1CCc2sccc2C1	chembl_approved	CHEMBL1771	CC BY-SA 3.0	2026-09-25	321.83	3.674	0	4	29.54	3	21	37	3	0.312	0	0	0	chembl_approved:CHEMBL1083385;chembl_approved:CHEMBL6068333;chembl_approved:CHEMBL6068338;chembl_approved:CHEMBL6068343
GLUUGHFHXGJENI-UHFFFAOYSA-N	C1CNCCN1	chembl_approved	CHEMBL1412	CC BY-SA 3.0	2026-09-25	86.14	-0.821	2	2	24.06	0	6	16	1	1.0	0	0	1	
GLVAUDGFNGKCSF-UHFFFAOYSA-N	Sc1ncnc2nc[nH]c12	chembl_approved	CHEMBL1425	CC BY-SA 3.0	2026-09-25	152.18	0.642	2	4	54.46	0	10	14	2	0.0	0	0	0	chembl_approved:CHEMBL1200751
GLYMPHUVMRFTFV-QLFBSQMISA-N	C[C@@H]1CN(C(=O)c2ccc(NC(=O)c3cc(O[C@H](C)c4c(Cl)ccc(F)c4Cl)c(N)nn3)cc2)C[C@H](C)N1	chembl_approved	CHEMBL4113131	CC BY-SA 3.0	2026-09-25	561.45	4.719	3	7	122.47	6	38	65	4	0.308	0	1	0	
GMHKMTDVRCWUDX-UHFFFAOYSA-N	CCC1(c2ccccc2)NC(=O)N(C)C1=O	chembl_approved	CHEMBL861	CC BY-SA 3.0	2026-09-25	218.26	1.474	1	2	49.41	2	16	30	2	0.333	0	0	1	
GMRQFYUYWCNGIN-NKMMMXOESA-N	C=C1/C(=C\C=C2/CCC[C@]3(C)[C@@H]([C@H](C)CCCC(C)(C)O)CC[C@@H]23)C[C@@H](O)C[C@@H]1O	chembl_approved	CHEMBL846	CC BY-SA 3.0	2026-09-25	416.65	5.705	3	3	60.69	6	30	74	3	0.778	0	1	0	
GMVPRGQOIOIIMI-DWKJAMRDSA-N	CCCCC[C@H](O)/C=C/[C@H]1[C@H](O)CC(=O)[C@@H]1CCCCCCC(=O)O	chembl_approved	CHEMBL495	CC BY-SA 3.0	2026-09-25	354.49	3.475	3	4	94.83	13	25	59	1	0.8	0	0	0	
GMZVRMREEHBGGF-UHFFFAOYSA-N	NC(=O)CN1CCCC1=O	chembl_approved	CHEMBL36715	CC BY-SA 3.0	2026-09-25	142.16	-0.906	1	2	63.4	2	10	20	1	0.667	0	0	1	
GNBHRKFJIUUOQI-UHFFFAOYSA-N	O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21	chembl_approved	CHEMBL1057	CC BY-SA 3.0	2026-09-25	332.31	3.666	2	5	75.99	0	25	37	5	0.05	0	0	0	
GNOGSFBXBWBTIG-UHFFFAOYSA-M	CC(=O)Nc1c(I)cc(I)c(C(=O)[O-])c1I	chembl_approved	CHEMBL1201045	CC BY-SA 3.0	2026-09-25	555.86	1.822	1	3	69.23	2	16	21	1	0.111	0	1	0	
GNOGSFBXBWBTIG-UHFFFAOYSA-N	CC(=O)Nc1c(I)cc(I)c(C(=O)O)c1I	chembl_approved	CHEMBL1201327	CC BY-SA 3.0	2026-09-25	556.86	3.157	2	2	66.4	2	16	22	1	0.111	0	1	0	
GNXFOGHNGIVQEH-UHFFFAOYSA-N	COc1ccccc1OCC(O)COC(N)=O	chembl_approved	CHEMBL1201117	CC BY-SA 3.0	2026-09-25	241.24	0.53	2	5	91.01	6	17	32	1	0.364	0	0	0	
GOEMGAFJFRBGGG-UHFFFAOYSA-N	CCCC(=O)Nc1ccc(OCC(O)CNC(C)C)c(C(C)=O)c1	chembl_approved	CHEMBL642	CC BY-SA 3.0	2026-09-25	336.43	2.365	3	5	87.66	10	24	52	1	0.556	0	0	0	chembl_approved:CHEMBL1200813
GOTYRUGSSMKFNF-UHFFFAOYSA-N	Nc1cccc2c1CN(C1CCC(=O)NC1=O)C2=O	chembl_approved	CHEMBL848	CC BY-SA 3.0	2026-09-25	259.26	0.03	2	4	92.5	1	19	32	3	0.308	0	0	0	chembl_approved:CHEMBL6068337
GPFAJKDEDBRFOS-FKQDBXSBSA-N	CN1CC[C@]23c4c5ccc(OCCN6CCOCC6)c4O[C@H]2[C@@H](O)C=C[C@H]3[C@H]1C5	chembl_approved	CHEMBL2105224	CC BY-SA 3.0	2026-09-25	398.5	1.203	1	6	54.4	4	29	59	6	0.652	0	0	0	
GPKJTRJOBQGKQK-UHFFFAOYSA-N	CCN(CC)CCCC(C)Nc1c2ccc(Cl)cc2nc2ccc(OC)cc12	chembl_approved	CHEMBL7568	CC BY-SA 3.0	2026-09-25	399.97	5.972	1	4	37.39	9	28	58	3	0.435	1	1	0	
